pair,condition,block,trial,subject,tapnr,ttap,jitter,player_start_first
211,blind,1,19,2,4,6.245060920715332,0.025,2
211,blind,1,19,2,5,7.122109889984131,0.025,2
211,blind,1,19,2,6,8.040489912033081,0.025,2
211,blind,1,19,2,7,8.940056085586548,0.025,2
211,blind,1,19,2,8,9.87404990196228,0.025,2
211,blind,1,19,2,9,10.828083992004395,0.025,2
211,blind,1,20,1,1,3.71083402633667,0.05,2
211,blind,1,20,1,2,4.435708045959473,0.05,2
211,blind,1,20,1,3,5.341756105422974,0.05,2
211,blind,1,20,1,4,6.260733127593994,0.05,2
211,blind,1,20,1,5,7.208683013916016,0.05,2
211,blind,1,20,1,6,8.0767080783844,0.05,2
211,blind,1,20,1,7,8.967803001403809,0.05,2
211,blind,1,20,1,8,9.889701128005981,0.05,2
211,blind,1,20,1,9,10.817686080932617,0.05,2
211,blind,1,20,2,1,3.316570997238159,0.05,2
211,blind,1,20,2,2,4.372626066207886,0.05,2
211,blind,1,20,2,3,5.3519580364227295,0.05,2
211,blind,1,20,2,4,6.3485801219940186,0.05,2
211,blind,1,20,2,5,7.196365118026733,0.05,2
211,blind,1,20,2,6,8.124559164047241,0.05,2
211,blind,1,20,2,7,9.012640953063965,0.05,2
211,blind,1,20,2,8,9.910544157028198,0.05,2
211,blind,1,20,2,9,10.805358171463013,0.05,2
211,blind,1,21,1,1,3.2711269855499268,0.075,1
211,blind,1,21,1,2,4.235636949539185,0.075,1
211,blind,1,21,1,3,5.208623886108398,0.075,1
211,blind,1,21,1,4,6.111890077590942,0.075,1
211,blind,1,21,1,5,7.023005962371826,0.075,1
211,blind,1,21,1,6,7.933887958526611,0.075,1
211,blind,1,21,1,7,8.927963018417358,0.075,1
211,blind,1,21,1,8,9.901802062988281,0.075,1
211,blind,1,21,1,9,10.772881031036377,0.075,1
211,blind,1,21,2,1,5.247741937637329,0.075,1
211,blind,1,21,2,2,6.1220409870147705,0.075,1
211,blind,1,21,2,3,7.059829950332642,0.075,1
211,blind,1,21,2,4,8.050782918930054,0.075,1
211,blind,1,21,2,5,8.89654803276062,0.075,1
211,blind,1,21,2,6,9.842677116394043,0.075,1
211,blind,1,21,2,7,10.738708019256592,0.075,1
211,blind,1,21,2,8,11.63960599899292,0.075,1
211,blind,1,21,2,9,12.579493045806885,0.075,1
