,index,sample,eventcode,eventname
2887,3561,2924731,17,s2/t3
2888,3562,2925185,9,s1/t4
2889,3563,2925236,18,s2/t4
2890,3564,2925671,10,s1/t5
2891,3565,2925719,19,s2/t5
2892,3566,2926158,11,s1/t6
2893,3567,2926196,20,s2/t6
2894,3568,2926641,12,s1/t7
2895,3569,2926659,21,s2/t7
2896,3570,2927111,13,s1/t8
2897,3571,2927144,22,s2/t8
2898,3572,2927580,14,s1/t9
2899,3573,2927614,23,s2/t9
2900,3578,2933393,6,s1/t1
2901,3579,2933842,15,s2/t1
2902,3580,2934325,7,s1/t2
2903,3581,2934355,16,s2/t2
2904,3582,2934794,8,s1/t3
2905,3583,2934875,17,s2/t3
2906,3584,2935333,9,s1/t4
2907,3585,2935365,18,s2/t4
2908,3586,2935808,10,s1/t5
2909,3587,2935851,19,s2/t5
2910,3588,2936281,11,s1/t6
2911,3589,2936308,20,s2/t6
2912,3590,2936766,21,s2/t7
2913,3591,2936788,12,s1/t7
2914,3592,2937260,22,s2/t8
2915,3593,2937281,13,s1/t8
2916,3594,2938196,14,s1/t9
2917,3595,2939502,23,s2/t9
2918,3600,2946158,6,s1/t1
2919,3601,2946540,15,s2/t1
2920,3602,2946997,7,s1/t2
2921,3603,2947076,16,s2/t2
2922,3604,2947546,8,s1/t3
2923,3605,2947576,17,s2/t3
2924,3606,2948046,9,s1/t4
2925,3607,2948057,18,s2/t4
2926,3608,2948542,10,s1/t5
2927,3609,2948582,19,s2/t5
2928,3610,2949037,11,s1/t6
2929,3611,2949049,20,s2/t6
2930,3612,2949534,12,s1/t7
2931,3613,2949560,21,s2/t7
2932,3614,2950024,13,s1/t8
2933,3615,2950043,22,s2/t8
2934,3616,2950491,14,s1/t9
2935,3617,2950502,23,s2/t9
2936,3622,2956884,6,s1/t1
2937,3623,2957322,15,s2/t1
2938,3624,2957808,7,s1/t2
2939,3625,2957828,16,s2/t2
2940,3626,2958314,8,s1/t3
2941,3627,2958334,17,s2/t3
2942,3628,2958823,9,s1/t4
2943,3629,2958834,18,s2/t4
2944,3630,2959317,10,s1/t5
2945,3631,2959357,19,s2/t5
2946,3632,2959814,11,s1/t6
2947,3633,2959886,20,s2/t6
2948,3634,2960316,12,s1/t7
2949,3635,2960392,21,s2/t7
2950,3636,2960788,13,s1/t8
2951,3637,2960869,22,s2/t8
2952,3638,2961255,14,s1/t9
2953,3639,2961352,23,s2/t9
2954,3644,2967050,6,s1/t1
2955,3645,2967602,15,s2/t1
2956,3646,2968065,7,s1/t2
2957,3647,2968126,16,s2/t2
2958,3648,2968580,8,s1/t3
2959,3649,2968626,17,s2/t3
2960,3650,2969095,9,s1/t4
2961,3651,2969125,18,s2/t4
2962,3652,2969571,10,s1/t5
2963,3653,2969627,19,s2/t5
2964,3654,2970073,11,s1/t6
2965,3655,2970128,20,s2/t6
2966,3656,2970591,12,s1/t7
2967,3657,2970637,21,s2/t7
2968,3658,2971074,13,s1/t8
2969,3659,2971154,22,s2/t8
2970,3660,2971565,14,s1/t9
2971,3661,2971656,23,s2/t9
2972,3666,2977722,15,s2/t1
2973,3667,2977838,6,s1/t1
2974,3668,2978172,16,s2/t2
2975,3669,2978298,7,s1/t2
2976,3670,2978729,8,s1/t3
2977,3671,2978740,17,s2/t3
2978,3672,2979188,9,s1/t4
2979,3673,2979261,18,s2/t4
2980,3674,2979687,10,s1/t5
2981,3675,2979771,19,s2/t5
2982,3676,2980160,11,s1/t6
2983,3677,2980261,20,s2/t6
2984,3678,2980638,12,s1/t7
2985,3679,2980752,21,s2/t7
2986,3680,2981209,13,s1/t8
2987,3681,2981248,22,s2/t8
2988,3682,2981696,14,s1/t9
2989,3683,2981725,23,s2/t9
2990,3688,2987687,6,s1/t1
2991,3689,2987775,15,s2/t1
2992,3690,2988189,7,s1/t2
2993,3691,2988269,16,s2/t2
2994,3692,2988705,8,s1/t3
2995,3693,2988783,17,s2/t3
2996,3694,2989191,9,s1/t4
2997,3695,2989284,18,s2/t4
2998,3696,2989716,10,s1/t5
2999,3697,2989778,19,s2/t5
3000,3698,2990201,11,s1/t6
3001,3699,2990302,20,s2/t6
3002,3700,2990733,12,s1/t7
3003,3701,2990790,21,s2/t7
3004,3702,2991237,13,s1/t8
3005,3703,2991306,22,s2/t8
3006,3704,2991725,14,s1/t9
3007,3705,2991966,23,s2/t9
3008,3710,2997870,15,s2/t1
3009,3711,2997961,6,s1/t1
3010,3712,2998394,7,s1/t2
3011,3713,2998457,16,s2/t2
3012,3714,2998883,8,s1/t3
3013,3715,2998976,17,s2/t3
3014,3716,2999392,9,s1/t4
3015,3717,2999508,18,s2/t4
3016,3718,2999903,10,s1/t5
3017,3719,3000018,19,s2/t5
3018,3720,3000477,11,s1/t6
3019,3721,3000532,20,s2/t6
3020,3722,3001016,12,s1/t7
3021,3723,3001058,21,s2/t7
3022,3724,3001525,13,s1/t8
3023,3725,3001625,22,s2/t8
3024,3726,3002122,14,s1/t9
3025,3727,3002149,23,s2/t9
3026,3732,3008523,6,s1/t1
3027,3733,3008777,15,s2/t1
3028,3734,3009226,7,s1/t2
3029,3735,3009256,16,s2/t2
3030,3736,3009696,8,s1/t3
3031,3737,3009735,17,s2/t3
3032,3738,3010194,9,s1/t4
3033,3739,3010216,18,s2/t4
3034,3740,3010679,10,s1/t5
3035,3741,3010704,19,s2/t5
3036,3742,3011169,20,s2/t6
3037,3743,3011180,11,s1/t6
3038,3744,3011672,12,s1/t7
3039,3745,3011689,21,s2/t7
3040,3746,3012136,13,s1/t8
3041,3747,3012189,22,s2/t8
3042,3748,3012626,14,s1/t9
3043,3749,3012686,23,s2/t9
3044,3754,3019281,6,s1/t1
3045,3755,3019297,15,s2/t1
3046,3756,3019781,16,s2/t2
3047,3757,3019792,7,s1/t2
3048,3758,3020251,8,s1/t3
3049,3759,3020266,17,s2/t3
3050,3760,3020713,9,s1/t4
3051,3761,3020759,18,s2/t4
3052,3762,3021207,10,s1/t5
3053,3763,3021217,19,s2/t5
3054,3764,3021662,20,s2/t6
3055,3765,3021688,11,s1/t6
3056,3766,3022148,12,s1/t7
3057,3767,3022186,21,s2/t7
3058,3768,3022623,13,s1/t8
3059,3769,3022634,22,s2/t8
3060,3770,3023069,14,s1/t9
3061,3771,3023115,23,s2/t9
3062,3776,3028873,15,s2/t1
3063,3777,3029229,6,s1/t1
3064,3778,3029453,16,s2/t2
3065,3779,3029628,7,s1/t2
3066,3780,3029943,17,s2/t3
3067,3781,3030044,8,s1/t3
3068,3782,3030462,9,s1/t4
3069,3783,3030473,18,s2/t4
3070,3784,3030924,10,s1/t5
3071,3785,3030988,19,s2/t5
3072,3786,3031383,11,s1/t6
3073,3787,3031472,20,s2/t6
3074,3788,3031867,12,s1/t7
3075,3789,3031943,21,s2/t7
3076,3790,3032360,13,s1/t8
3077,3791,3032451,22,s2/t8
3078,3792,3032855,14,s1/t9
3079,3793,3032930,23,s2/t9
3080,3798,3039121,6,s1/t1
3081,3799,3039284,15,s2/t1
3082,3800,3039744,7,s1/t2
3083,3801,3039767,16,s2/t2
3084,3802,3040235,8,s1/t3
3085,3803,3040269,17,s2/t3
3086,3804,3040718,18,s2/t4
3087,3805,3040760,9,s1/t4
3088,3806,3041211,19,s2/t5
3089,3807,3041245,10,s1/t5
3090,3808,3041690,20,s2/t6
3091,3809,3041701,11,s1/t6
3092,3810,3042136,12,s1/t7
3093,3811,3042149,21,s2/t7
3094,3812,3042600,13,s1/t8
3095,3813,3042633,22,s2/t8
3096,3814,3043068,14,s1/t9
3097,3815,3043083,23,s2/t9
3098,3820,3048785,15,s2/t1
3099,3821,3049038,6,s1/t1
3100,3822,3049332,16,s2/t2
3101,3823,3049372,7,s1/t2
3102,3824,3049789,8,s1/t3
3103,3825,3049847,17,s2/t3
3104,3826,3050261,9,s1/t4
3105,3827,3050346,18,s2/t4
3106,3828,3050730,10,s1/t5
3107,3829,3050809,19,s2/t5
3108,3830,3051193,11,s1/t6
3109,3831,3051289,20,s2/t6
3110,3832,3051727,12,s1/t7
3111,3833,3051758,21,s2/t7
3112,3834,3052208,13,s1/t8
3113,3835,3052252,22,s2/t8
3114,3836,3052678,14,s1/t9
3115,3837,3052763,23,s2/t9
3116,3842,3058458,6,s1/t1
3117,3843,3058469,15,s2/t1
3118,3844,3058928,7,s1/t2
3119,3845,3058974,16,s2/t2
3120,3846,3059392,8,s1/t3
3121,3847,3059484,17,s2/t3
3122,3848,3059877,9,s1/t4
3123,3849,3059934,18,s2/t4
3124,3850,3060329,10,s1/t5
3125,3851,3060396,19,s2/t5
3126,3852,3060790,11,s1/t6
3127,3853,3060869,20,s2/t6
3128,3854,3061284,12,s1/t7
3129,3855,3061359,21,s2/t7
3130,3856,3061757,13,s1/t8
3131,3857,3061856,22,s2/t8
3132,3858,3062274,14,s1/t9
3133,3859,3062331,23,s2/t9
3134,3864,3068525,6,s1/t1
3135,3865,3068567,15,s2/t1
3136,3866,3068954,7,s1/t2
3137,3867,3069038,16,s2/t2
3138,3868,3069418,8,s1/t3
3139,3869,3069503,17,s2/t3
3140,3870,3069903,9,s1/t4
3141,3871,3069965,18,s2/t4
3142,3872,3070375,10,s1/t5
3143,3873,3070442,19,s2/t5
3144,3874,3070876,11,s1/t6
3145,3875,3070911,20,s2/t6
3146,3876,3071380,21,s2/t7
3147,3877,3071415,12,s1/t7
3148,3878,3071859,13,s1/t8
3149,3879,3071879,22,s2/t8
3150,3880,3072353,14,s1/t9
3151,3881,3072404,23,s2/t9
3152,3889,3084143,6,s1/t1
3153,3890,3084215,15,s2/t1
3154,3891,3084614,7,s1/t2
3155,3892,3084681,16,s2/t2
3156,3893,3085094,8,s1/t3
3157,3894,3085118,17,s2/t3
3158,3895,3085555,9,s1/t4
3159,3896,3085568,18,s2/t4
3160,3897,3086024,19,s2/t5
3161,3898,3086035,10,s1/t5
3162,3899,3086468,20,s2/t6
3163,3900,3086489,11,s1/t6
3164,3901,3086926,21,s2/t7
3165,3902,3086938,12,s1/t7
3166,3903,3087380,22,s2/t8
3167,3904,3087391,13,s1/t8
3168,3905,3087850,23,s2/t9
3169,3906,3087861,14,s1/t9
3170,3911,3094006,15,s2/t1
3171,3912,3094184,6,s1/t1
3172,3913,3094443,16,s2/t2
3173,3914,3094571,7,s1/t2
3174,3915,3094918,17,s2/t3
3175,3916,3094938,8,s1/t3
3176,3917,3095374,9,s1/t4
3177,3918,3095403,18,s2/t4
3178,3919,3095843,10,s1/t5
3179,3920,3095865,19,s2/t5
3180,3921,3096285,11,s1/t6
3181,3922,3096320,20,s2/t6
3182,3923,3096751,12,s1/t7
3183,3924,3096771,21,s2/t7
3184,3925,3097217,13,s1/t8
3185,3926,3097241,22,s2/t8
3186,3927,3097662,14,s1/t9
3187,3928,3097707,23,s2/t9
3188,3933,3103696,15,s2/t1
3189,3934,3103714,6,s1/t1
3190,3935,3104109,16,s2/t2
3191,3936,3104154,7,s1/t2
3192,3937,3104586,17,s2/t3
3193,3938,3104615,8,s1/t3
3194,3939,3105060,18,s2/t4
3195,3940,3105076,9,s1/t4
3196,3941,3105511,19,s2/t5
3197,3942,3105537,10,s1/t5
3198,3943,3105954,11,s1/t6
3199,3944,3105965,20,s2/t6
3200,3945,3106382,21,s2/t7
3201,3946,3106393,12,s1/t7
3202,3947,3106836,13,s1/t8
3203,3948,3106846,22,s2/t8
3204,3949,3107252,23,s2/t9
3205,3950,3107273,14,s1/t9
3206,3955,3113055,15,s2/t1
3207,3956,3113326,6,s1/t1
3208,3957,3113509,16,s2/t2
3209,3958,3113680,7,s1/t2
3210,3959,3113950,17,s2/t3
3211,3960,3113970,8,s1/t3
3212,3961,3114436,9,s1/t4
3213,3962,3114447,18,s2/t4
3214,3963,3114883,10,s1/t5
3215,3964,3114914,19,s2/t5
3216,3965,3115353,11,s1/t6
3217,3966,3115392,20,s2/t6
3218,3967,3115802,12,s1/t7
3219,3968,3115869,21,s2/t7
3220,3969,3116282,22,s2/t8
3221,3970,3116293,13,s1/t8
3222,3971,3116740,14,s1/t9
3223,3972,3116755,23,s2/t9
3224,3977,3123174,6,s1/t1
3225,3978,3123705,15,s2/t1
3226,3979,3124135,16,s2/t2
3227,3980,3124155,7,s1/t2
3228,3981,3124612,17,s2/t3
3229,3982,3124649,8,s1/t3
3230,3983,3125097,18,s2/t4
3231,3984,3125107,9,s1/t4
3232,3985,3125559,19,s2/t5
3233,3986,3125570,10,s1/t5
3234,3987,3126023,11,s1/t6
3235,3988,3126034,20,s2/t6
3236,3989,3126504,12,s1/t7
3237,3990,3126515,21,s2/t7
3238,3991,3126956,13,s1/t8
3239,3992,3126967,22,s2/t8
3240,3993,3127406,14,s1/t9
3241,3994,3127417,23,s2/t9
3242,3999,3133662,6,s1/t1
3243,4000,3133851,15,s2/t1
3244,4001,3134272,7,s1/t2
3245,4002,3134289,16,s2/t2
3246,4003,3134756,8,s1/t3
3247,4004,3134767,17,s2/t3
3248,4005,3135235,18,s2/t4
3249,4006,3135246,9,s1/t4
3250,4007,3135713,19,s2/t5
3251,4008,3135736,10,s1/t5
3252,4009,3136180,20,s2/t6
3253,4010,3136192,11,s1/t6
3254,4011,3136630,21,s2/t7
3255,4012,3136642,12,s1/t7
3256,4013,3137102,22,s2/t8
3257,4014,3137123,13,s1/t8
3258,4015,3137560,23,s2/t9
3259,4016,3137578,14,s1/t9
3260,4021,3144053,6,s1/t1
3261,4022,3144235,15,s2/t1
3262,4023,3144683,16,s2/t2
3263,4024,3144707,7,s1/t2
3264,4025,3145158,8,s1/t3
3265,4026,3145169,17,s2/t3
3266,4027,3145641,9,s1/t4
3267,4028,3145652,18,s2/t4
3268,4029,3146113,19,s2/t5
3269,4030,3146124,10,s1/t5
3270,4031,3146575,20,s2/t6
3271,4032,3146586,11,s1/t6
3272,4033,3147037,12,s1/t7
3273,4034,3147048,21,s2/t7
3274,4035,3147509,13,s1/t8
3275,4036,3147520,22,s2/t8
3276,4037,3147978,14,s1/t9
3277,4038,3147993,23,s2/t9
3278,4043,3154342,15,s2/t1
3279,4044,3154434,6,s1/t1
3280,4045,3154830,16,s2/t2
3281,4046,3154847,7,s1/t2
3282,4047,3155294,8,s1/t3
3283,4048,3155312,17,s2/t3
3284,4049,3155747,9,s1/t4
3285,4050,3155758,18,s2/t4
3286,4051,3156200,10,s1/t5
3287,4052,3156225,19,s2/t5
3288,4053,3156664,11,s1/t6
3289,4054,3156675,20,s2/t6
3290,4055,3157109,12,s1/t7
3291,4056,3157119,21,s2/t7
3292,4057,3157562,13,s1/t8
3293,4058,3157572,22,s2/t8
3294,4059,3158012,14,s1/t9
3295,4060,3158049,23,s2/t9
3296,4065,3163878,15,s2/t1
3297,4066,3163936,6,s1/t1
3298,4067,3164334,16,s2/t2
3299,4068,3164345,7,s1/t2
3300,4069,3164800,17,s2/t3
3301,4070,3164811,8,s1/t3
3302,4071,3165239,18,s2/t4
3303,4072,3165272,9,s1/t4
3304,4073,3165696,19,s2/t5
3305,4074,3165707,10,s1/t5
3306,4075,3166146,20,s2/t6
3307,4076,3166594,11,s1/t6
3308,4077,3166605,21,s2/t7
3309,4078,3167024,12,s1/t7
3310,4079,3167056,22,s2/t8
3311,4080,3167451,13,s1/t8
3312,4081,3167493,23,s2/t9
3313,4082,3167916,14,s1/t9
3314,4087,3174306,15,s2/t1
3315,4088,3174479,6,s1/t1
3316,4089,3174756,16,s2/t2
3317,4090,3174871,7,s1/t2
3318,4091,3175241,17,s2/t3
3319,4092,3175257,8,s1/t3
3320,4093,3175715,18,s2/t4
3321,4094,3175726,9,s1/t4
3322,4095,3176190,10,s1/t5
3323,4096,3176201,19,s2/t5
3324,4097,3176646,11,s1/t6
3325,4098,3176661,20,s2/t6
3326,4099,3177096,21,s2/t7
3327,4100,3177118,12,s1/t7
3328,4101,3177563,13,s1/t8
3329,4102,3177574,22,s2/t8
3330,4103,3178007,23,s2/t9
3331,4104,3178025,14,s1/t9
3332,4109,3184485,6,s1/t1
3333,4110,3185008,15,s2/t1
3334,4111,3185452,7,s1/t2
3335,4112,3185468,16,s2/t2
3336,4113,3185953,17,s2/t3
3337,4114,3185970,8,s1/t3
3338,4115,3186436,18,s2/t4
3339,4116,3186468,9,s1/t4
3340,4117,3186907,19,s2/t5
3341,4118,3186939,10,s1/t5
3342,4119,3187374,20,s2/t6
3343,4120,3187416,11,s1/t6
3344,4121,3187840,21,s2/t7
3345,4122,3187870,12,s1/t7
3346,4123,3188315,22,s2/t8
3347,4124,3188344,13,s1/t8
3348,4125,3188790,14,s1/t9
3349,4126,3188801,23,s2/t9
3350,4131,3194928,6,s1/t1
3351,4132,3194939,15,s2/t1
3352,4133,3195430,16,s2/t2
3353,4134,3195447,7,s1/t2
3354,4135,3195880,8,s1/t3
3355,4136,3195906,17,s2/t3
3356,4137,3196343,9,s1/t4
3357,4138,3196360,18,s2/t4
3358,4139,3196828,10,s1/t5
3359,4140,3196840,19,s2/t5
3360,4141,3197305,20,s2/t6
3361,4142,3197316,11,s1/t6
3362,4143,3197780,12,s1/t7
3363,4144,3197792,21,s2/t7
3364,4145,3198228,13,s1/t8
3365,4146,3198250,22,s2/t8
3366,4147,3198699,23,s2/t9
3367,4148,3198711,14,s1/t9
3368,4153,3204867,15,s2/t1
3369,4154,3205096,6,s1/t1
3370,4155,3205361,16,s2/t2
3371,4156,3205482,7,s1/t2
3372,4157,3205814,17,s2/t3
3373,4158,3205834,8,s1/t3
3374,4159,3206305,9,s1/t4
3375,4160,3206327,18,s2/t4
3376,4161,3206746,10,s1/t5
3377,4162,3206816,19,s2/t5
3378,4163,3207223,11,s1/t6
3379,4164,3207235,20,s2/t6
3380,4165,3207693,21,s2/t7
3381,4166,3207707,12,s1/t7
3382,4167,3208141,22,s2/t8
3383,4168,3208159,13,s1/t8
3384,4169,3208590,23,s2/t9
3385,4170,3208627,14,s1/t9
3386,4175,3214604,15,s2/t1
3387,4176,3214691,6,s1/t1
3388,4177,3215098,16,s2/t2
3389,4178,3215109,7,s1/t2
3390,4179,3215576,17,s2/t3
3391,4180,3215587,8,s1/t3
3392,4181,3216046,18,s2/t4
3393,4182,3216057,9,s1/t4
3394,4183,3216504,10,s1/t5
3395,4184,3216515,19,s2/t5
3396,4185,3216953,20,s2/t6
3397,4186,3216965,11,s1/t6
3398,4187,3217410,21,s2/t7
3399,4188,3217429,12,s1/t7
3400,4189,3217899,22,s2/t8
3401,4190,3217910,13,s1/t8
3402,4191,3218353,14,s1/t9
3403,4192,3218369,23,s2/t9
3404,4197,3224808,6,s1/t1
3405,4198,3225327,15,s2/t1
3406,4199,3225764,7,s1/t2
3407,4200,3225799,16,s2/t2
3408,4201,3226260,17,s2/t3
3409,4202,3226281,8,s1/t3
3410,4203,3226748,18,s2/t4
3411,4204,3226770,9,s1/t4
3412,4205,3227212,19,s2/t5
3413,4206,3227261,10,s1/t5
3414,4207,3227672,20,s2/t6
3415,4208,3227745,11,s1/t6
3416,4209,3228139,12,s1/t7
3417,4210,3228150,21,s2/t7
3418,4211,3228608,13,s1/t8
3419,4212,3228632,22,s2/t8
3420,4213,3229070,14,s1/t9
3421,4214,3229098,23,s2/t9
3422,4219,3235328,6,s1/t1
3423,4220,3235343,15,s2/t1
3424,4221,3235814,7,s1/t2
3425,4222,3235829,16,s2/t2
3426,4223,3236290,17,s2/t3
3427,4224,3236301,8,s1/t3
3428,4225,3236766,18,s2/t4
3429,4226,3236781,9,s1/t4
3430,4227,3237245,10,s1/t5
3431,4228,3237256,19,s2/t5
3432,4229,3237713,11,s1/t6
3433,4230,3237724,20,s2/t6
3434,4231,3238196,12,s1/t7
3435,4232,3238215,21,s2/t7
3436,4233,3238679,22,s2/t8
3437,4234,3238690,13,s1/t8
3438,4235,3239176,23,s2/t9
3439,4236,3239188,14,s1/t9
3440,4241,3245762,6,s1/t1
3441,4242,3246091,15,s2/t1
3442,4243,3246579,7,s1/t2
3443,4244,3246605,16,s2/t2
3444,4245,3247093,8,s1/t3
3445,4246,3247104,17,s2/t3
3446,4247,3247579,9,s1/t4
3447,4248,3247598,18,s2/t4
3448,4249,3248053,10,s1/t5
3449,4250,3248064,19,s2/t5
3450,4251,3248519,20,s2/t6
3451,4252,3248540,11,s1/t6
3452,4253,3249019,21,s2/t7
3453,4254,3249029,12,s1/t7
3454,4255,3249504,22,s2/t8
3455,4256,3249522,13,s1/t8
3456,4257,3250001,23,s2/t9
3457,4258,3250014,14,s1/t9
3458,4263,3256327,6,s1/t1
3459,4264,3256369,15,s2/t1
3460,4265,3256820,7,s1/t2
3461,4266,3256864,16,s2/t2
3462,4267,3257254,8,s1/t3
3463,4268,3257306,17,s2/t3
3464,4269,3257730,9,s1/t4
3465,4270,3257741,18,s2/t4
3466,4271,3258211,10,s1/t5
3467,4272,3258226,19,s2/t5
3468,4273,3258661,11,s1/t6
3469,4274,3258702,20,s2/t6
3470,4275,3259124,12,s1/t7
3471,4276,3259149,21,s2/t7
3472,4277,3259594,13,s1/t8
3473,4278,3259622,22,s2/t8
3474,4279,3260073,23,s2/t9
3475,4280,3260087,14,s1/t9
3476,4285,3266150,6,s1/t1
3477,4286,3266404,15,s2/t1
3478,4287,3266887,16,s2/t2
3479,4288,3266901,7,s1/t2
3480,4289,3267375,17,s2/t3
3481,4290,3267386,8,s1/t3
3482,4291,3267849,18,s2/t4
3483,4292,3267860,9,s1/t4
3484,4293,3268305,19,s2/t5
3485,4294,3268317,10,s1/t5
3486,4295,3269160,11,s1/t6
3487,4296,3269252,20,s2/t6
3488,4297,3269707,12,s1/t7
3489,4298,3269726,21,s2/t7
3490,4299,3270198,22,s2/t8
3491,4300,3270214,13,s1/t8
3492,4301,3270662,23,s2/t9
3493,4302,3270718,14,s1/t9
3494,4307,3277060,6,s1/t1
3495,4308,3277409,15,s2/t1
3496,4309,3277863,7,s1/t2
3497,4310,3277897,16,s2/t2
3498,4311,3278374,8,s1/t3
3499,4312,3278385,17,s2/t3
3500,4313,3278831,9,s1/t4
3501,4314,3278859,18,s2/t4
3502,4315,3279310,19,s2/t5
3503,4316,3279321,10,s1/t5
3504,4317,3279776,11,s1/t6
3505,4318,3279810,20,s2/t6
3506,4319,3280252,21,s2/t7
3507,4320,3280264,12,s1/t7
3508,4321,3280702,22,s2/t8
3509,4322,3280740,13,s1/t8
3510,4323,3281192,23,s2/t9
3511,4324,3281218,14,s1/t9
3512,4329,3288028,6,s1/t1
3513,4330,3288563,15,s2/t1
3514,4331,3289042,16,s2/t2
3515,4332,3289053,7,s1/t2
3516,4333,3289515,17,s2/t3
3517,4334,3289567,8,s1/t3
3518,4335,3290016,9,s1/t4
3519,4336,3290027,18,s2/t4
3520,4337,3290503,10,s1/t5
3521,4338,3290514,19,s2/t5
3522,4339,3290998,20,s2/t6
3523,4340,3291016,11,s1/t6
3524,4341,3291497,21,s2/t7
3525,4342,3291508,12,s1/t7
3526,4343,3291961,22,s2/t8
3527,4344,3291997,13,s1/t8
3528,4345,3292439,23,s2/t9
3529,4346,3292450,14,s1/t9
3530,4351,3298424,15,s2/t1
3531,4352,3298685,6,s1/t1
3532,4353,3298887,16,s2/t2
3533,4354,3299071,7,s1/t2
3534,4355,3299355,17,s2/t3
3535,4356,3299479,8,s1/t3
3536,4357,3299846,18,s2/t4
3537,4358,3299857,9,s1/t4
3538,4359,3300334,10,s1/t5
3539,4360,3300346,19,s2/t5
3540,4361,3300771,11,s1/t6
3541,4362,3300863,20,s2/t6
3542,4363,3301294,21,s2/t7
3543,4364,3301317,12,s1/t7
3544,4365,3301776,22,s2/t8
3545,4366,3301788,13,s1/t8
3546,4367,3302251,23,s2/t9
3547,4368,3302293,14,s1/t9
3548,4373,3308187,6,s1/t1
3549,4374,3308692,15,s2/t1
3550,4375,3309140,7,s1/t2
3551,4376,3309152,16,s2/t2
3552,4377,3309662,8,s1/t3
3553,4378,3309680,17,s2/t3
3554,4379,3310161,9,s1/t4
3555,4380,3310193,18,s2/t4
3556,4381,3310646,19,s2/t5
3557,4382,3310663,10,s1/t5
3558,4383,3311104,20,s2/t6
3559,4384,3311141,11,s1/t6
3560,4385,3311606,21,s2/t7
3561,4386,3311618,12,s1/t7
3562,4387,3312107,13,s1/t8
3563,4388,3312119,22,s2/t8
3564,4389,3312560,23,s2/t9
3565,4390,3312601,14,s1/t9
3566,4395,3318508,15,s2/t1
3567,4396,3318802,6,s1/t1
3568,4397,3318982,16,s2/t2
3569,4398,3319097,7,s1/t2
3570,4399,3319473,17,s2/t3
3571,4400,3319484,8,s1/t3
3572,4401,3319946,9,s1/t4
3573,4402,3319972,18,s2/t4
3574,4403,3320413,10,s1/t5
3575,4404,3320461,19,s2/t5
3576,4405,3320892,11,s1/t6
3577,4406,3320918,20,s2/t6
3578,4407,3321382,12,s1/t7
3579,4408,3321396,21,s2/t7
3580,4409,3321846,13,s1/t8
3581,4410,3321857,22,s2/t8
3582,4411,3322295,23,s2/t9
3583,4412,3322317,14,s1/t9
3584,4417,3328768,15,s2/t1
3585,4418,3328857,6,s1/t1
3586,4419,3329265,7,s1/t2
3587,4420,3329337,16,s2/t2
3588,4421,3329717,8,s1/t3
3589,4422,3329808,17,s2/t3
3590,4423,3330211,9,s1/t4
3591,4424,3330246,18,s2/t4
3592,4425,3330692,10,s1/t5
3593,4426,3330729,19,s2/t5
3594,4427,3331186,20,s2/t6
3595,4428,3331197,11,s1/t6
3596,4429,3331640,21,s2/t7
3597,4430,3331659,12,s1/t7
3598,4431,3332107,22,s2/t8
3599,4432,3332119,13,s1/t8
3600,4433,3332559,14,s1/t9
3601,4434,3332583,23,s2/t9
3602,4442,3345731,6,s1/t1
3603,4443,3345742,15,s2/t1
3604,4444,3346197,7,s1/t2
3605,4445,3346230,16,s2/t2
3606,4446,3346667,8,s1/t3
3607,4447,3346713,17,s2/t3
3608,4448,3347143,9,s1/t4
3609,4449,3347158,18,s2/t4
3610,4450,3347619,10,s1/t5
3611,4451,3347630,19,s2/t5
3612,4452,3348087,11,s1/t6
3613,4453,3348102,20,s2/t6
3614,4454,3348528,12,s1/t7
3615,4455,3348564,21,s2/t7
3616,4456,3348993,22,s2/t8
3617,4457,3349005,13,s1/t8
3618,4458,3349450,23,s2/t9
3619,4459,3349463,14,s1/t9
3620,4464,3355677,15,s2/t1
3621,4465,3355816,6,s1/t1
3622,4466,3356202,16,s2/t2
3623,4467,3356213,7,s1/t2
3624,4468,3356673,8,s1/t3
3625,4469,3356709,17,s2/t3
3626,4470,3357132,9,s1/t4
3627,4471,3357164,18,s2/t4
3628,4472,3357597,10,s1/t5
3629,4473,3357651,19,s2/t5
3630,4474,3358070,11,s1/t6
3631,4475,3358113,20,s2/t6
3632,4476,3358555,12,s1/t7
3633,4477,3358591,21,s2/t7
3634,4478,3358983,13,s1/t8
3635,4479,3359027,22,s2/t8
3636,4480,3359444,14,s1/t9
3637,4481,3359464,23,s2/t9
3638,4486,3365337,15,s2/t1
3639,4487,3365355,6,s1/t1
3640,4488,3365825,7,s1/t2
3641,4489,3365855,16,s2/t2
3642,4490,3366285,8,s1/t3
3643,4491,3366331,17,s2/t3
3644,4492,3366736,9,s1/t4
3645,4493,3366797,18,s2/t4
3646,4494,3367176,10,s1/t5
3647,4495,3367227,19,s2/t5
3648,4496,3367638,11,s1/t6
3649,4497,3367657,20,s2/t6
3650,4498,3368107,12,s1/t7
3651,4499,3368131,21,s2/t7
3652,4500,3368573,22,s2/t8
3653,4501,3368586,13,s1/t8
3654,4502,3369009,23,s2/t9
3655,4503,3369051,14,s1/t9
3656,4508,3375293,15,s2/t1
3657,4509,3375369,6,s1/t1
3658,4510,3375793,7,s1/t2
3659,4511,3375826,16,s2/t2
3660,4512,3376236,8,s1/t3
3661,4513,3376268,17,s2/t3
3662,4514,3376713,9,s1/t4
